sequence, count
VBG CC NNS, 46
RBR IN PRP$, 46
JJR NN RB, 46
NNS NNS TO, 46
EX VBZ CD, 46
TO JJ JJ, 46
RP WP VBZ, 46
VBG PRP$ RB, 46
PRP$ IN JJ, 46
MD VB RBR, 46
VBD PRP$ DT, 46
IN TO NN, 46
WRB IN NN, 46
NN EX MD, 46
WP DT NNS, 46
VBD NN VBZ, 46
DT NN PDT, 46
VBD VBD TO, 46
VB JJ MD, 46
: RB DT, 46
VBD RP VBD, 46
DT VBG RB, 46
JJ VBP WP, 46
VBD RBR RB, 46
NN WDT VBP, 46
SYM : NN, 46
RBR JJ TO, 45
VBD NNS PRP, 45
VB NNS JJ, 45
RB RB :, 45
CC VBP VBN, 45
POS VB PRP$, 45
WDT VBP RB, 45
RB CC VBP, 45
RP CC IN, 45
CC VB CD, 45
POS IN NN, 45
VBP JJR NN, 45
RB : RB, 45
VB WRB VB, 45
CC VBP NN, 45
RP VBG NN, 45
IN $ CD, 45
NNS : NN, 45
RB PRP JJ, 45
MD VBD DT, 45
PRP MD VBP, 45
RB : IN, 45
NNS TO JJ, 45
DT RBR NN, 45
IN VB DT, 45
VBG RB VB, 45
RB VB VBZ, 45
PRP$ VBG DT, 45
RP RB DT, 45
VBD IN EX, 45
JJ WP VBD, 45
VBG PRP$ JJS, 45
VBZ CC DT, 45
TO VB MD, 45
RB VBP CD, 45
DT CD PRP, 45
RB VBP VBZ, 45
POS NN CD, 45
VBZ WP JJ, 45
JJ RB NNS, 45
NN VB VBP, 45
PRP VBN TO, 45
CC DT VBG, 45
IN VBZ PRP, 45
VB IN EX, 44
JJ IN EX, 44
'' DT NN, 44
NN VBG WRB, 44
WRB VBZ RB, 44
PRP$ PRP$ NN, 44
PRP IN WP, 44
NNS IN VBP, 44
VBP VB PRP$, 44
VB IN JJS, 44
PRP : CC, 44
DT VBP NN, 44
VB TO NNS, 44
PRP RP VBD, 44
RP RB PRP, 44
IN VBZ JJ, 44
POS RB VB, 44
VB VBD RP, 44
DT JJ WRB, 44
JJ VBP VB, 44
RP CC VBG, 44
NNS RBR IN, 44
NN PRP VB, 44
EX VBP CD, 44
PRP IN PDT, 44
PRP VBP :, 44
NNS DT VBD, 44
WP NN PRP, 44
NN UH NN, 44
CC VBN PRP, 44
DT RB VBG, 44
NNS CD JJ, 44
VBD CD CD, 44
CC EX VBP, 44
VBD NNS NNS, 44
IN EX VBP, 44
CD EX VBZ, 44
CC VBN RP, 44
VBG VBN NN, 44
VB JJ VBD, 44
VB PRP :, 44
VBP RP TO, 44
VBZ NN DT, 44
: CC VB, 44
CD TO CD, 44
MD VB MD, 44
IN VBZ NN, 44
VBN VBD IN, 44
DT VBD CD, 44
VB WRB MD, 44
NNS JJ RB, 44
NN DT JJS, 44
CD CD CC, 44
NNS PRP RP, 44
VBG VBN RP, 43
CC VBP JJ, 43
CD VBD IN, 43
UH NN VBP, 43
NNS IN PDT, 43
PRP$ NN RBR, 43
PRP VBN RB, 43
WP VBZ VBD, 43
MD VBN VB, 43
CD WP VBZ, 43
JJ CC CD, 43
VBD PRP$ RB, 43
JJ WRB VBP, 43
RB NNS TO, 43
VBN RB RBR, 43
RB : PRP, 43
POS NNS PRP, 43
NNS VBN PRP, 43
JJR IN IN, 43
NNS RB PRP$, 43
VBN JJ VBG, 43
JJ CD RB, 43
RB WP MD, 43
PRP DT VBZ, 43
TO NN POS, 43
VBN PRP VBG, 43
PRP$ CC PRP$, 43
IN CD RB, 43
VBP NN VBN, 43
VB WRB VBD, 43
PRP$ NNS VBZ, 43
NN VB TO, 43
VBG JJ PRP, 43
CC VBP VBP, 43
VBD RB :, 43
NNS VB PRP$, 43
JJ : RB, 43
VB POS VB, 43
VBN PRP$ DT, 43
VB NNS RP, 43
VBD PRP$ CC, 42
POS NNS NN, 42
: CC VBD, 42
POS NN VBN, 42
NNS : PRP, 42
NNS WDT NN, 42
IN PRP WP, 42
VB VBN VBD, 42
VBZ NN VBG, 42
RB CD PRP, 42
JJ WP PRP, 42
PRP DT JJR, 42
VBP DT VBN, 42
NN VBD MD, 42
VBZ VB PRP, 42
POS PRP VBD, 42
VBZ RP VBG, 42
PRP VBN DT, 42
MD RB NN, 42
VB WP PRP$, 42
NN NNS RBR, 42
CC VBP NNS, 42
IN PRP$ MD, 42
RBR JJ CC, 42
VBG JJR NN, 42
POS NN POS, 42
VBD PRP RBR, 42
NNS RP PRP$, 42
NNS CC MD, 42
CC JJR NN, 42
DT POS NN, 42
DT RB RBR, 42
VBZ RB JJR, 42
PRP MD CC, 42
RP DT IN, 42
WRB JJ JJ, 42
IN PRP '', 42
IN CC JJ, 42
VBZ JJ PRP$, 42
VBP PRP NNS, 42
VBG TO JJ, 42
VBD VBG VBD, 42
POS NNS DT, 42
JJR NNS TO, 42
TO VBG NNS, 42
VB JJR CC, 42
RBR NNS IN, 42
RB DT PRP, 42
VBP VBD TO, 41
RB DT VBG, 41
VBG IN WRB, 41
VBD EX VBG, 41
VBG VBN DT, 41
RBR IN RB, 41
VBN DT CD, 41
VBD NN WRB, 41
TO PDT DT, 41
VB VB WP, 41
JJ WRB DT, 41
VBZ JJ CD, 41
VBG PRP$ TO, 41
WP VB PRP, 41
VBG VBN RB, 41
WRB IN PRP, 41
CD MD RB, 41
VBD VBN PDT, 41
JJ VBZ TO, 41
EX VBZ JJR, 41
NNS WP RB, 41
VBN PRP$ TO, 41
PRP VBG CC, 41
PRP PRP RB, 41
JJS NN MD, 41
RB CC WRB, 41
PRP$ CD JJ, 41
JJ TO VBG, 41
NN JJR NN, 41
PRP VBD VBZ, 41
VB DT RBR, 41
VBD NNS DT, 41
DT RB PRP, 41
PRP VBZ VBP, 41
IN DT RBR, 41
RB DT MD, 41
VBZ CD JJ, 41
IN NNS CD, 41
PRP VBN VBG, 41
VBZ WP DT, 41
VBG NNS NNS, 41
VBN DT VBG, 41
VBD TO RB, 40
VBD EX IN, 40
JJ PDT DT, 40
NNS WP VBZ, 40
JJ VBP CD, 40
VBN CC VBG, 40
JJ CC VBP, 40
NN CD VBP, 40
VBD VBD VBG, 40
VBD NN PRP$, 40
CD CC NN, 40
NNS IN VBN, 40
JJ IN CC, 40
VBP VBP NN, 40
VBD VBN WP, 40
NN VBP JJR, 40
VB VBD PRP$, 40
VBD DT MD, 40
PRP RP PRP, 40
JJ CC MD, 40
CC VBN CC, 40
VBG NN WRB, 40
JJ WP VBZ, 40
DT RB CC, 40
UH NN PRP, 40
VBZ PRP$ JJS, 40
CC VBG CC, 40
CD CD DT, 40
PRP$ JJ VBD, 40
VBP WRB NN, 40
RB WRB PRP$, 40
VBP VBN VBD, 40
VBZ RB RBR, 40
PRP WRB DT, 40
JJ VBD CD, 40
RB : DT, 40
CD VBG DT, 40
WRB JJ PRP$, 40
NNP NN POS, 40
JJR NN PRP, 40
WRB DT VBZ, 40
NNS CC TO, 40
IN NN JJR, 40
VBZ CC NNS, 40
WDT VBP VBN, 40
WRB PDT DT, 40
TO PRP$ VBG, 39
VB POS NNS, 39
CC RB JJR, 39
RB VBP MD, 39
VBZ NNS RB, 39
FW NN VBD, 39
PRP$ NNS WDT, 39
IN CC VBG, 39
RP CD NN, 39
JJR NN NNS, 39
CC JJ VB, 39
DT NN WP$, 39
PRP IN WRB, 39
JJ WDT VBD, 39
PRP$ JJ VBN, 39
VBP JJR NNS, 39
JJ NNS RBR, 39
DT VBD WP, 39
JJ CC EX, 39
RB WRB MD, 39
NN RBR RB, 39
RP NN NNS, 39
JJS NN VBZ, 39
NNS : JJ, 39
VBZ VBP JJ, 39
VB EX VBZ, 39
VB VBG VBN, 39
VBZ RP JJ, 39
NN NN NNP, 39
NN NNS :, 39
JJ TO JJ, 39
WDT PRP MD, 39
PRP JJR VB, 39
NN IN NNP, 39
CC DT VBP, 39
JJ VBD CC, 39
: DT NNS, 39
POS VBN NN, 39
NN CD MD, 39
POS NN :, 39
CC VBN PRP$, 39
: TO VB, 39
VBD JJ :, 38
CD DT IN, 38
TO IN DT, 38
NN VBG WP, 38
CC VBD WP, 38
VBN VBD PRP, 38
JJ VBZ VBN, 38
VBN PRP VBZ, 38
VBD PRP$ PRP, 38
PRP VBD VBP, 38
RB VBP WP, 38
VBN RBR IN, 38
DT NN JJS, 38
PRP NN VBZ, 38
VBD VBZ DT, 38
RB RBR NN, 38
NNS DT CD, 38
VBZ NNS VBP, 38
DT RB VBD, 38
PRP CC WRB, 38
IN VBN TO, 38
RP RB VBD, 38
RP RB NN, 38
JJ VBN RB, 38
NNS WDT RB, 38
JJ VBN JJ, 38
VBZ WP VBD, 38
VBD VB TO, 38
DT MD IN, 38
VBZ JJR TO, 38
WP RB VBP, 38
IN JJS VB, 38
IN VBD JJ, 38
CD VBP DT, 38
NN JJ VBN, 38
VBN IN JJS, 38
TO DT CD, 38
DT JJS CC, 37
WDT VBZ VBG, 37
VBZ CC PRP, 37
WRB VBP PRP$, 37
NN WDT IN, 37
VBZ DT PRP$, 37
NN '' VBD, 37
WRB JJ CC, 37
WDT NN DT, 37
RB IN JJR, 37
IN PRP RP, 37
VBN JJ DT, 37
VBZ NN VB, 37
NNS VB TO, 37
VBZ TO NN, 37
WP NNS VBP, 37
VBP NNS JJ, 37
CC NN :, 37
RB IN VBZ, 37
PRP$ RBS JJ, 37
VBG IN VBN, 37
CC VBN NNS, 37
VB RB NNS, 37
WRB RB VBP, 37
VBP NN DT, 37
WRB RB DT, 37
UH NN VBD, 37
PRP IN VBZ, 37
VBN VBP DT, 37
CD VBG NNS, 37
WP VBZ NNS, 37
VBD VBP PRP, 37
CD RB VBD, 37
RP NN PRP, 37
DT CD VBZ, 37
NNS PDT DT, 37
JJ POS NNS, 37
RP JJ IN, 37
NN MD VBD, 37
RP CC VBZ, 37
WRB VBD PRP$, 37
JJ WRB MD, 37
NNS VBZ PRP, 37
RP WP PRP, 37
VBN WP PRP, 37
RB JJR JJ, 36
RP JJ CC, 36
VBP PRP PRP$, 36
POS RB VBG, 36
VBP VB RB, 36
NN : PRP$, 36
JJS CD NNS, 36
TO PRP NN, 36
WP VBZ WRB, 36
RB DT JJR, 36
RP CC NN, 36
NN NNP NN, 36
VBN WRB NN, 36
VBN JJ VBP, 36
RP CC JJ, 36
PRP$ VBG PRP$, 36
CD VBG NN, 36
VB WRB RB, 36
VBZ DT VBN, 36
VBP JJ PRP$, 36
VBN RB WRB, 36
CD VBP RB, 36
WDT VBP JJ, 36
VBD JJR NNS, 36
POS VB RP, 36
POS VBN IN, 36
RP PDT DT, 36
MD PRP VBP, 36
DT CC RB, 36
VB RB VBZ, 36
RP VBG TO, 36
WP RB MD, 36
PRP RB NNS, 36
NN POS PRP$, 36
CD CC IN, 36
VBZ RB EX, 36
PRP : DT, 36
CD JJ IN, 36
JJ WRB JJ, 36
RB VBP VB, 36
JJ IN JJS, 36
VBD VBG CD, 36
DT VB DT, 36
JJ DT VBZ, 36
JJ JJ MD, 36
WDT PRP VBZ, 36
PRP VBZ PDT, 35
DT RB DT, 35
WRB EX VBD, 35
VBD NN CD, 35
PRP JJ MD, 35
JJS PRP VBP, 35
NNS RBR CC, 35
VBG RB PRP$, 35
: CC NN, 35
VBD RBR CC, 35
VBG NNS WDT, 35
VBZ VB IN, 35
JJR DT JJ, 35
WRB VBZ IN, 35
IN WRB TO, 35
VBD IN PDT, 35
VBZ RB NNS, 35
VBD JJ VB, 35
: NN MD, 35
DT WDT VBZ, 35
NNS DT RB, 35
DT VBG TO, 35
DT PRP RB, 35
VB NNS NNS, 35
CC WRB VBZ, 35
VBD RP WRB, 35
NN POS PRP, 35
VBN VBN NN, 35
MD RB IN, 35
'' NN '', 35
VBG WP NN, 35
VBN WRB DT, 35
IN IN WP, 35
VBN NNS JJ, 35
VBG VBD NN, 35
VBP WP JJ, 35
DT CC JJ, 35
UH PRP VBD, 35
VBG NNS VBN, 35
MD VB :, 35
POS JJS NNS, 35
VBN VBZ DT, 35
WDT VBZ WP, 35
POS RB IN, 35
MD DT NNS, 35
VBP VBD JJ, 35
VB DT RBS, 35
'' NN IN, 35
JJ VBN CC, 35
PRP : IN, 35
RP WP VBD, 35
CD PRP DT, 35
IN IN JJS, 35
WRB POS PRP$, 35
VBZ WRB TO, 35
TO VBG JJ, 35
JJ VBN NNS, 35
VBD WRB PRP$, 35
NNS VBD VB, 35
VB IN JJR, 35
NNS VBZ NN, 35
NNS VBG VBN, 35
VBP VBD PRP$, 35
VBN TO RB, 35
VBN NN VBN, 34
VBD TO IN, 34
JJ TO NNS, 34
VBZ DT VB, 34
RB TO WRB, 34
TO WRB DT, 34
RB : CC, 34
VB RB RP, 34
MD VB WDT, 34
VBZ NN VBP, 34
VBD NN RP, 34
DT CC VBD, 34
IN PRP$ VBZ, 34
VBP NNS DT, 34
DT CC NN, 34
CD VBD JJ, 34
NNS VBZ PRP$, 34
PRP RP VBG, 34
VB VBG CC, 34
EX VBD JJR, 34
VBD PRP :, 34
IN JJ :, 34
TO DT JJR, 34
VBP JJ CD, 34
PDT DT VBD, 34
VB DT VBN, 34
WRB RB RB, 34
VB WDT NN, 34
VB NN '', 34
JJ IN WRB, 34
RP CD IN, 34
CD VBD PRP, 34
CD JJ RB, 34
VBD NN WDT, 34
IN PDT PRP$, 34
POS NN '', 34
VBG JJ VBD, 34
PRP JJR NN, 34
VBN CC NNS, 34
VBP VBD VBG, 34
VBN VBD VBG, 34
VBP CC DT, 34
JJ WRB VBD, 34
DT JJS PRP, 34
RB JJR NNS, 34
CC VBD JJR, 34
WDT VBZ JJR, 34
PRP$ NNS WP, 34
RP DT RB, 34
PRP CD VBP, 34
RB WP IN, 34
IN EX MD, 33
JJ IN VBZ, 33
MD RB DT, 33
VBG VBD IN, 33
VBP IN EX, 33
WP$ NNS VBD, 33
RB RBR VBD, 33
RB VBZ CD, 33
VB WRB NNS, 33
NN WRB EX, 33
UH NN NN, 33
POS RBS JJ, 33
VBN VBG CC, 33
VBN VBG RP, 33
TO VBG PRP$, 33
NN DT PRP$, 33
RB CD RB, 33
VBZ JJ WRB, 33
NN VBP EX, 33
VBN PRP$ RB, 33
DT DT IN, 33
PRP$ NN EX, 33
NN CC JJS, 33
WP VBZ WP, 33
IN RB JJR, 33
VBG RP VBG, 33
NNS VBZ NNS, 33
NNS RP NN, 33
VBP POS NNS, 33
NNS EX VBD, 33
NN : VBG, 33
JJR NN POS, 33
VBZ CC JJ, 33
CD NN WP, 33
NNS RB CD, 33
IN VBG WP, 33
VBP NN CD, 33
VBZ VBN VBD, 33
VBN IN JJR, 33
VBG WP VBD, 33
IN TO JJ, 33
NN JJS IN, 33
VBG PRP VBG, 33
NN VBZ PDT, 33
DT '' NN, 33
RB VB PDT, 33
VBG JJR CC, 33
VBG DT VBN, 33
RB JJR TO, 33
CC VBG VBN, 33
NN PRP VBG, 33
NN JJR TO, 33
RBR IN CD, 33
VB PRP$ RP, 33
VBD CD DT, 33
VBD RB VBZ, 33
PRP$ JJS TO, 33
NNS CD CC, 33
POS JJ RB, 33
JJ WDT VBZ, 33
VBG MD VB, 32
NN NNS VB, 32
VBZ VBD PRP$, 32
VBZ VBP TO, 32
NNS CC WP, 32
DT VBN RP, 32
RB VBG VBG, 32
DT WDT VBD, 32
VB JJR TO, 32
PRP : PRP, 32
PRP$ VBD DT, 32
VBG NN CD, 32
PRP NNS TO, 32
JJ VB JJ, 32
VBD CC VBN, 32
VBD TO NNS, 32
PRP$ JJ PRP$, 32
RP VBD RB, 32
VB VB WRB, 32
RB POS NNS, 32
RB NN PRP$, 32
PRP DT PRP, 32
CC NN RP, 32
VBG CC VB, 32
VBP WP VBP, 32
JJS NN NNS, 32
JJS IN NNS, 32
PRP RB WRB, 32
JJ RP IN, 32
IN NNP NN, 32
RB JJ RP, 32
CD POS NN, 32
JJ IN PDT, 32
JJ : IN, 32
CC TO PRP$, 32
RB VBZ VB, 32
VBN WP VBD, 32
DT VBN RB, 32
VBG PRP NNS, 32
RB POS JJ, 32
IN RB WRB, 32
WP VB VBD, 32
VBG RB NNS, 32
VB JJR JJ, 32
DT RBR PRP, 32
VB VBN WRB, 32
EX MD RB, 32
NN POS RBS, 32
WP DT VBZ, 32
VBZ NNS VBD, 32
VB RB PRP$, 32
NN VBG JJR, 32
WP VBP PRP$, 32
VBZ JJ VB, 32
JJR TO DT, 32
PRP$ JJ VBZ, 32
WRB RB JJ, 32
RP DT VBG, 31
CC VB POS, 31
: NN CC, 31
VBD VBN :, 31
RB : NN, 31
VBN IN EX, 31
PRP IN EX, 31
NNS RB WP, 31
PRP NN POS, 31
DT WRB PRP, 31
NN VB MD, 31
VBZ VB NN, 31
JJ JJ :, 31
NNS PRP DT, 31
VB NN PRP$, 31
WRB RB VB, 31
RB NN WRB, 31
RB : JJ, 31
VB PRP EX, 31
RB VBD JJR, 31
RB VBN VB, 31
CD RB CD, 31
DT VBN JJ, 31
IN VB PRP$, 31
VBD VBP RB, 31
RBR TO VB, 31
VBN VBD TO, 31
: CC JJ, 31
DT JJ VB, 31
: VBN IN, 31
VBD NNS WP, 31
DT JJR DT, 31
MD IN PRP, 31
VBP NN VBG, 31
VB DT MD, 31
RP TO NN, 31
JJ RB PRP$, 31
VBN RB VBP, 31
NN RB EX, 31
JJS DT JJ, 31
VBZ IN WRB, 31
RB VBZ CC, 31
VBZ PRP PRP$, 31
RP NN RB, 31
VBZ VBP POS, 31
IN CD JJR, 31
WP$ NN VBZ, 31
VBZ RB VBZ, 31
VBN CD JJ, 31
VBP PRP CD, 31
CC JJ CD, 31
NNS PRP CC, 31
VB IN VB, 31
VBG CC IN, 31
VBN IN VBN, 31
JJ DT RB, 31
DT JJR PRP, 31
RB RBR VB, 31
JJ MD PRP, 31
PRP VBN PRP, 31
WP VBD VBD, 31
VBZ MD RB, 31
VBD CC VBG, 30
PRP JJ DT, 30
VBP DT RBS, 30
VBP PRP WRB, 30
DT VBN CC, 30
VBG VBG RB, 30
NN RB JJR, 30
DT VBZ TO, 30
VBZ VBD RB, 30
VBN DT JJR, 30
EX VBZ VBN, 30
IN WP JJ, 30
NNS NN DT, 30
RP WRB TO, 30
CD TO DT, 30
RB RB RP, 30
JJR NN DT, 30
NNS VB NN, 30
NNS IN JJS, 30
VBP RB RBR, 30
DT VBG RP, 30
PRP$ CC DT, 30
VBG VB DT, 30
POS RB RB, 30
VBG PRP$ VBG, 30
TO NN VBG, 30
VBZ VBN CD, 30
PRP WP VBP, 30
TO NN VBD, 30
JJ JJS NN, 30
PRP$ CC JJ, 30
VB CC JJ, 30
TO VB EX, 30
CD VBZ IN, 30
VBP NNS NN, 30
PRP : NN, 30
VBG DT JJR, 30
VBG VB PRP, 30
JJR RB IN, 30
MD VBN CC, 30
PRP VB JJR, 30
NNS CC PDT, 30
VB RB WP, 30
VBD RB VBP, 30
VBN NN WRB, 30
DT TO DT, 30
VBP RB VBZ, 30
VBD MD RB, 30
'' NN NN, 30
EX PRP VBP, 30
CC PRP$ CD, 30
NNS VB JJ, 30
VBG VBD RB, 30
NN DT VBP, 30
RP VBG PRP, 30
JJ CD TO, 30
RB VB WDT, 30
JJR TO PRP, 30
'' IN DT, 30
IN WRB PRP$, 30
POS NNS MD, 30
VBG TO NNS, 30
JJ NN WP$, 30
JJ CC WP, 30
VB NNS POS, 29
NNS : VBD, 29
NNS RBR RB, 29
DT CD TO, 29
WDT VBZ NNS, 29
WDT NN MD, 29
PRP VBZ RBR, 29
VBZ JJR JJ, 29
DT VBP TO, 29
RB EX PRP, 29
VBP PRP$ JJS, 29
WP VBD CC, 29
VBN TO CD, 29
RB VBZ WP, 29
VBP JJ VBZ, 29
CC NN WRB, 29
NNS WRB NNS, 29
VBG RB VBZ, 29
NNS DT VBP, 29
CD JJ CC, 29
RB JJ '', 29
RB VB EX, 29
PRP WDT VBZ, 29
NN VBN VBD, 29
DT JJ WDT, 29
RB VBN PDT, 29
VB VB CC, 29
JJ : PRP, 29
RB RBR CC, 29
NN NN FW, 29
RB RBR DT, 29
VBP VBZ RB, 29
VBD CD RB, 29
JJ IN VBD, 29
VB NNS JJR, 29
PRP$ CC RB, 29
JJ CD VBZ, 29
VBD CC WRB, 29
PRP$ NNS RBR, 29
VBG VBG PRP$, 29
CD RB VBZ, 29
: JJ VBP, 29
VBP NNS WP, 29
NNS VBN DT, 29
POS RB VBN, 29
VBG NN WP, 29
POS VB TO, 29
VB VB VBG, 29
WP VBP TO, 29
RP JJ TO, 29
VB WRB IN, 29
RP CD JJ, 29
IN VBP DT, 29
CD VBD VBG, 29
TO PRP TO, 29
PRP DT RP, 29
WDT VBP VBD, 29
IN VB PRP, 29
NNS WRB JJ, 29
RB CD DT, 29
VBZ VBD JJ, 29
VB RP CD, 29
JJ VBP VBP, 29
PRP VBD '', 29
JJR CC VB, 29
DT VBP PRP$, 29
IN RB MD, 29
RB NN VBN, 29
VBG IN EX, 29
VBZ NN VBN, 29
RB TO CD, 29
IN IN VBN, 29
NN POS MD, 29
VBZ EX NN, 29
VBD NN RBR, 29
TO VB JJS, 29
POS CC NN, 29
PRP$ IN IN, 29
VBG VBG JJ, 28
NN VBN VBG, 28
DT VBN VBD, 28
WP VB MD, 28
DT VB PRP, 28
CD WP VBD, 28
DT CD VBG, 28
MD NN IN, 28
JJ WRB RB, 28
VBZ JJ MD, 28
VBN VBN PRP, 28
RB NNS PRP, 28
TO WRB PRP, 28
NN VB NNS, 28
VBD EX RB, 28
PRP$ JJ TO, 28
VBN PRP WRB, 28
DT CD DT, 28
IN VBN DT, 28
WRB JJ RB, 28
JJ PRP CC, 28
VBP WP DT, 28
VBN JJ VBD, 28
JJ NN PDT, 28
DT DT VBD, 28
VB IN VBD, 28
PRP$ RB NN, 28
WRB RB NN, 28
RB CD JJR, 28
MD POS NN, 28
VBP CC NNS, 28
: RB PRP, 28
IN NN RBR, 28
VB NN RP, 28
VBP NN VB, 28
NN JJR NNS, 28
NN VBP WDT, 28
VBN RB NNS, 28
EX NN VBD, 28
IN RB POS, 28
TO NN TO, 28
RB WRB VBZ, 28
JJ UH NN, 28
VBG WRB DT, 28
JJ VBZ VBG, 28
CD NNS JJR, 28
JJ VBP CC, 28
IN PRP$ PRP$, 28
PRP DT JJS, 28
VBN VBP PRP, 28
IN VBP JJ, 28
DT JJ RP, 28
NNS WP PRP, 28
NN WDT NNS, 28
VBP RP CC, 28
WRB RB VBZ, 28
CC EX MD, 28
RB VB '', 28
CD WDT VBD, 28
DT IN CD, 28
VB PRP PDT, 28
VBP POS VB, 28
CD CD PRP, 28
VBP VB JJ, 28
VBZ DT RBR, 28
JJ VB RB, 28
WDT RB VBZ, 28
TO PRP WRB, 28
WRB DT VBD, 28
RB EX MD, 28
JJR IN TO, 28
PRP VBN NN, 28
IN NNP POS, 28
IN WRB NNS, 28
POS CD NNS, 28
VBP CC RB, 28
POS JJ VBG, 28
PRP NNS MD, 27
NN DT CC, 27
RB TO NNS, 27
WDT VBZ TO, 27
PRP CD JJ, 27
RB VBG CD, 27
VBD WP PRP$, 27
DT JJ WP, 27
CD WRB VBZ, 27
NN TO WP, 27
JJ VB NN, 27
NN CD WP, 27
NNS NN CD, 27
JJ EX VBZ, 27
VBP RP VBG, 27
VBP CC NN, 27
VBG VBD JJ, 27
DT VBG PRP, 27
RBR IN JJ, 27
RBR NN NN, 27
CD NNS :, 27
'' VBD DT, 27
VBN IN VBD, 27
VBZ EX DT, 27
VBZ PRP NNS, 27
NNS JJ VBG, 27
VBG NN PRP$, 27
MD VBD PRP, 27
VBD VBD RP, 27
VBZ VB PRP$, 27
JJ VBP EX, 27
NNS CC EX, 27
VB : CC, 27
POS VB RB, 27
IN DT :, 27
JJS NN JJ, 27
CC NN CD, 27
NN VBZ :, 27
WDT VBZ CD, 27
VBZ NNS NN, 27
IN VBN VBP, 27
VBZ PRP$ IN, 27
NN VBG VB, 27
VBN RP NNS, 27
VB RB MD, 27
NNS DT VBG, 27
EX IN PRP, 27
VBP WRB DT, 27
RB VBZ WRB, 27
VBP IN VBZ, 27
NN PRP CD, 27
RB CD TO, 27
PRP NNS VBG, 27
NN JJ :, 27
VB RBR IN, 27
WDT VBD WRB, 27
NNS IN JJR, 27
NNS RP CC, 27
VBP NNS VBN, 27
VBD VB NNS, 27
WP VBZ VB, 27
POS IN PRP, 27
NNS IN EX, 27
POS CC DT, 27
JJR NN VBZ, 27
NN : NNS, 27
CC NNS WP, 27
JJ RB CD, 27
PRP DT TO, 27
JJ CC WRB, 27
VBG RP CD, 27
CD PRP RB, 27
VB WRB VBP, 27
VB CD CD, 27
VBP VB TO, 27
NN : VBP, 26
NN VBD WDT, 26
RP VBG RB, 26
NNS VBP PDT, 26
DT VB NN, 26
CC NNS RP, 26
NN CC WDT, 26
DT VBP RP, 26
NN POS VBZ, 26
POS VBG IN, 26
NN WRB TO, 26
CD VBZ VBN, 26
VB CC MD, 26
VBG PRP WRB, 26
RB VB :, 26
RB WRB RB, 26
IN IN PDT, 26
VBD RBR NN, 26
DT CC IN, 26
PRP JJ VB, 26
VBG VBN PRP, 26
VBZ JJ '', 26
JJR CC PRP, 26
RB VBP VBG, 26
NNS NNS NN, 26
IN JJ POS, 26
VBP PRP JJR, 26
IN VBZ VBP, 26
VBG VBN JJ, 26
PRP IN VBD, 26
MD NN DT, 26
POS VBN VBG, 26
POS NNS VBN, 26
VB DT RP, 26
VBD NNS POS, 26
NNS VBZ TO, 26
VB NNS WDT, 26
VB WDT PRP, 26
JJR NN VBG, 26
RB VBG WP, 26
VBN RBR JJ, 26
PRP CD VBD, 26
TO VBG PRP, 26
IN IN CC, 26
VB VBN CD, 26
VBP JJ VBN, 26
POS VB JJ, 26
PRP JJ VBG, 26
VBP VBZ JJ, 26
CC WRB TO, 26
RP VBD DT, 26
IN JJ WRB, 26
VB JJ CD, 26
POS VBD DT, 26
RB NN WP, 26
JJ EX VBD, 26
POS JJ VBD, 26
NN PRP$ IN, 26
IN CC PRP$, 26
NNS VB NNS, 26
VBP WP TO, 26
VBN JJS IN, 26
PRP VBN PRP$, 26
DT PRP IN, 26
DT VBN TO, 26
MD VB POS, 26
NN EX PRP, 26
NNS JJ PRP, 26
JJ DT VBD, 26
VBD IN VBZ, 26
PRP VBP POS, 26
RBS JJ CC, 26
NNS WDT PRP, 26
CC RB WP, 26
JJ VB IN, 25
DT RB NNS, 25
PRP$ IN NNS, 25
NN VBD JJS, 25
VBP DT DT, 25
NN NN JJR, 25
NN CD TO, 25
TO CC VB, 25
CD RB NNS, 25
JJ NN JJR, 25
VBZ JJ VBZ, 25
PRP VBG VBG, 25
CD NNS POS, 25
PRP$ RB VBG, 25
RP NNS RB, 25
NNS JJ DT, 25
EX RB VBD, 25
CC JJS NN, 25
VBD NNS WRB, 25
VB VBD WP, 25
CD VBD TO, 25
NN : WDT, 25
NN : WRB, 25
CD VBP PRP, 25
VBG PRP$ DT, 25
RP VBN IN, 25
CC EX PRP, 25
VBD EX DT, 25
DT RB JJS, 25
CD VBZ RB, 25
NN IN $, 25
RB VBN WP, 25
PDT PRP$ NNS, 25
VB JJR RB, 25
RP PRP VBZ, 25
RP NNS VBD, 25
NNS : NNS, 25
CD WRB DT, 25
CC JJ :, 25
VBN RP PRP, 25
VBD VBZ RB, 25
MD CD CD, 25
VB CD DT, 25
VBD NN JJR, 25
RP IN PDT, 25
RB TO RB, 25
VBD JJR JJ, 25
JJ RB WRB, 25
WDT VBD JJR, 25
VBZ CD CC, 25
VBG VBP RB, 25
NNS VBG VBG, 25
TO IN PRP, 25
VBD POS NN, 25
VB MD PRP, 25
DT RB VBP, 25
JJ NNP NN, 25
JJ IN VBN, 25
CC NN '', 25
$ CD CD, 25
VB VB MD, 25
VBD NNS RP, 25
JJ TO RB, 25
IN PRP JJR, 25
RB NN VBG, 25
NNS WRB TO, 25
