sequence, count
CJC PNP VV NN POS, 2
VV DT0 PRF DT0 AJ0, 2
VM0 AV0 VHI AT0 NN, 2
CJC PNP VHB AT0 NN, 2
VV DTQ PNP VV DT0, 2
NP0 NN PRP DPS AJ0, 2
PNP VB AJ0 NN CRD, 2
AV0 EX0 VB AT0 AJ0, 2
NP0 NP0 NN PRP PNP, 2
NN CJC NN VDB XX0, 2
PNQ VM0 VB VV PRP, 2
AT0 NN VB VV NN, 2
NN CJS AT0 NN AV0, 2
VV TO0 VB NN NN, 2
PNP VV CJS PNP AV0, 2
NN VV AVP TO0 VV, 2
VB VV CJT AT0 NN, 2
VV AT0 ORD NN PRF, 2
PRP AT0 NP0 NN ITJ, 2
NP0 AV0 VV PNP PRP, 2
TO0 VV NN PRP PRP, 2
AV0 AV0 TO0 VV AVP, 2
VM0 VV PNP AVP AV0, 2
NN PRF NN CJC AV0, 2
PNP AV0 VM0 VV AVP, 2
NP0 VM0 VB VV PRP, 2
CJS PNP VB XX0 AJ0, 2
NN VHZ PNI TO0 VDI, 2
NN DPS AJ0 NN NN, 2
AV0 PRP AT0 NN PNP, 2
NN AJ0 NN AJ0 NN, 2
CJS PNP VV VV AVP, 2
NN VV CJC AJ0 NN, 2
ITJ DPS NN ITJ DPS, 2
DT0 PRF PNP VM0 VV, 2
AV0 VDB XX0 PNP VV, 2
NN CJC DT0 NN AJ0, 2
VB PRP AT0 NN PNP, 2
VV AVP NN PNP VB, 2
AT0 PNI PNQ VV DPS, 2
XX0 VV PNP NN PNP, 2
VB NN CRD CJC PNP, 2
TO0 VB VV AT0 NN, 2
PNP VHB VV PRP DT0, 2
AV0 AV0 AV0 AV0 AT0, 2
AT0 NN CJS CJS PNP, 2
DTQ VB PNP AJ0 TO0, 2
PNP VB VV NN POS, 2
VM0 EX0 VB CRD PNP, 2
TO0 VB AT0 NN AJ0, 2
PNP VV AV0 PNP VM0, 2
AV0 AT0 NN NN NN, 2
AJ0 AV0 VV DTQ VV, 2
CJS PNP VB DT0 AJ0, 2
CJC AV0 PNP VHD TO0, 2
AT0 ORD NN PRP PRP, 2
PNP VB AT0 NN AJ0, 2
AV0 AV0 PRP PNP CJC, 2
AV0 VDD XX0 VV DT0, 2
PNP VB AVP PRP AT0, 2
TO0 VV AVP PRP NN, 2
TO0 VV AV0 PNP VM0, 2
AT0 NN PRP AT0 AV0, 2
PUQ AJ0 NN PUQ PRP, 2
VV AV0 PNX DT0 NN, 2
DT0 PRF PNP TO0 VV, 2
CJC PRP AT0 AJ0 AJ0, 2
VV NN CJC DT0 NN, 2
AV0 AV0 PRP AJ0 NN, 2
VV PRP VV PNP AT0, 2
AJ0 AJ0 NN NN VV, 2
CJC PNP NP0 NN VV, 2
AV0 PNP VB AV0 PRP, 2
NP0 CJC PNP AV0 VV, 2
AV0 AV0 PNP VHB XX0, 2
PNI AJ0 PRP DPS NN, 2
XX0 PNP AV0 VV AV0, 2
PRP DPS NN VM0 VV, 2
AT0 NN PNP VV VV, 2
VDB PNP VV DPS NN, 2
VV PRP DPS NN PNP, 2
PNP VHD PNI TO0 VV, 2
PNP VV TO0 VHI AT0, 2
VB XX0 DPS NN VV, 2
XX0 AV0 VV DT0 NN, 2
AV0 DT0 PRF PNP VHB, 2
NN CJS DT0 AJ0 NN, 2
CJC AV0 PRP AT0 AJC, 2
TO0 VB AJ0 CJC CJC, 2
PNP VHD TO0 VDI PNI, 2
NP0 NP0 PNP VV AV0, 2
CJS DT0 AJ0 CRD VV, 2
PNP AV0 VV PRP PNX, 2
AJ0 NN NN CJC VV, 2
AJ0 PNP VB AV0 VV, 2
VB AJ0 NN NP0 PNP, 2
AV0 AV0 AV0 CJC PNP, 2
NP0 NP0 NP0 VB NP0, 2
PRF DPS AJ0 AJ0 NN, 2
CJC DT0 VM0 AV0 VV, 2
AV0 VV DTQ PNP VB, 2
AT0 NN VHZ XX0 VV, 2
VM0 VB AT0 NN PRF, 2
VM0 VV PNP DT0 TO0, 2
VV DT0 NN AV0 AV0, 2
XX0 PNP VV NN NN, 2
VV TO0 VB PRP PNP, 2
NN VB PRP DPS NN, 2
NN VV PNP AV0 VV, 2
PNP VB DT0 NN CJC, 2
NN VV AVP PRP AT0, 2
CJS AT0 AJ0 NN PRF, 2
AT0 NN PRP DT0 AT0, 2
AJ0 CJC AJ0 NN VM0, 2
VV AT0 NN PRP AV0, 2
XX0 VV PNI AJ0 PRP, 2
AJ0 PRP DPS AJS NN, 2
TO0 VV AV0 CJC VV, 2
VM0 XX0 VV PNP DT0, 2
VHB TO0 VV PNP AVQ, 2
AVP PRP NP0 CJC VV, 2
AV0 AJ0 CJC PNP AV0, 2
CRD PRP CRD NN AT0, 2
NN PRP NN PNP VM0, 2
XX0 VV PNP VDD XX0, 2
AT0 NN PNP VDD XX0, 2
NP0 NN CJC DT0 VB, 2
PRP AT0 NN CJC PNI, 2
VV PNI PRF NN CJC, 2
NN NN VB VV AVP, 2
PNP VV AV0 PRP AJ0, 2
VHB VV NN CJC VV, 2
VV NN PRF AT0 AJ0, 2
DT0 VB AJ0 AV0 VV, 2
AJ0 NN AV0 CJC VV, 2
NN VB DT0 NN VDG, 2
VHB PNP VDN PRP AT0, 2
NN NN NN AT0 NN, 2
VV CJS PNP VV TO0, 2
DPS AJ0 NN CJC AV0, 2
DT0 DT0 AJ0 NN VB, 2
VHB AV0 VV DT0 NN, 2
NN VB VV AVP PRP, 2
VHB XX0 VV DPS NN, 2
DPS DTQ AT0 AJ0 NN, 2
PNP AT0 AV0 AJ0 NN, 2
VB VV VV DPS NN, 2
TO0 VV AV0 AV0 AJ0, 2
PNP VV PNP VHB DT0, 2
VB NN VV PRP PNP, 2
VB AV0 PRP AJ0 NN, 2
AV0 VV AV0 AT0 NN, 2
NN PRP AT0 CRD NN, 2
VV DPS NN AV0 VV, 2
VB NN PRP DT0 AJ0, 2
DT0 NN PRF NN CJT, 2
PUQ NN NN NN NN, 2
AT0 AJS NN PRP NN, 2
VB AT0 NN PNQ AV0, 2
PRF NN VV AT0 NN, 2
NN NP0 DTQ VB PNP, 2
AV0 NN VV DPS NN, 2
AV0 CJS PNP VB AV0, 2
VB AVP PRP AT0 NN, 2
VV NN POS NN NN, 2
NN PNP CJC NN VV, 2
PRP NN VV AT0 NN, 2
AV0 AT0 NN VM0 VV, 2
AJ0 AJ0 NN PRP NN, 2
NN POS NN PRF VV, 2
AV0 VB PNP AJ0 CJC, 2
AT0 NN CJC VV AVP, 2
VB AJ0 PRP PNX PNX, 2
VV PNP AVP PNP VB, 2
PNP VV AVQ VDD PNP, 2
NN PNP VB VV AT0, 2
DPS NN PRF NN NN, 2
PNI VV DTQ TO0 VDI, 2
PRF AT0 AJ0 NN PRP, 2
PNP AVP PRP DPS NN, 2
AJ0 NN PRF NN DT0, 2
PNP VHI AV0 VV PNP, 2
AV0 AV0 AV0 DPS NN, 2
VV NN TO0 VV AT0, 2
AT0 AJ0 NN VHZ VV, 2
XX0 VHI VDN PNP PRP, 2
PNP VHB VV PNI PRP, 2
VV CJC PNP VV AT0, 2
VM0 VV CJS PNP VV, 2
VDB XX0 VB DT0 AT0, 2
VHB AV0 VB AV0 AJ0, 2
PRF AT0 NN AV0 AV0, 2
PRF NN PRP DT0 NN, 2
AVQ DT0 AJC PNP VM0, 2
VV DTQ PNP VB DT0, 2
AV0 VV TO0 VV CJT, 2
VB AV0 AV0 PRP PNP, 2
AT0 PNI PNQ VV AVP, 2
CJC VV AJ0 PRF NP0, 2
VV NN PRP DPS AJ0, 2
VM0 VB AJ0 PRP DT0, 2
NN TO0 VV PNP NN, 2
NN PRP AV0 VV AT0, 2
PNP VB PRP DPS AJ0, 2
PNP VHB VV DT0 PRF, 2
PNP VB VV PRP DPS, 2
PNP DT0 PNP VHB VV, 2
PNP VHB VV TO0 VB, 2
NN CJC PNI VM0 VV, 2
VV TO0 VV AV0 AT0, 2
VM0 VB AJ0 TO0 VHI, 2
AJC NN VV TO0 VV, 2
ITJ AV0 PNP VB XX0, 2
AV0 AJ0 PNP VB NN, 2
VB TO0 VV AT0 NN, 2
VM0 PNP VHI VV PNP, 2
VM0 VHI VV PNP AT0, 2
VV CJT DT0 NN VB, 2
NN VB AV0 AJ0 PNP, 2
VV DPS DT0 NN PRP, 2
VV CJC VV PNP AVP, 2
VHI TO0 VB AV0 AJ0, 2
CJS DT0 AJ0 NN VV, 2
DT0 PRF DPS AJ0 NN, 2
VV PNP VHB AT0 NN, 2
AV0 PNP AV0 VV NN, 2
VV PRP NP0 PNP VV, 2
TO0 VB NN PRP AJ0, 2
PNP VB AJ0 VDZ XX0, 2
AV0 POS NN NN NN, 2
PNP VDD XX0 VV AT0, 2
AJ0 TO0 VV CJT AT0, 2
AJ0 CJC VV PNP NN, 2
NN AV0 DTQ VM0 PNP, 2
NN VM0 VB AV0 PRP, 2
PNP VB AV0 VV PNP, 2
NN POS NN CJT PNP, 2
PRP NN TO0 VV CJT, 2
VV PNP DPS NN CJC, 2
NN VB VV CJC PNP, 2
AV0 PRP AT0 NN AT0, 2
VB DT0 NN PRP DT0, 2
PRF NN CJC AT0 AV0, 2
PNI PNQ VV AVP DT0, 2
VV AJ0 CJC AJ0 CJC, 2
DT0 VB AVQ PNP VDB, 2
VHZ TO0 VB DPS NN, 2
AT0 NN PRP NN PNP, 2
VV AV0 AJ0 AT0 NN, 2
PNP VB AV0 AJ0 VB, 2
AJ0 CJC PNP VB AJ0, 2
VV NN AT0 NN PRP, 2
VV AV0 AJ0 CJC PNP, 2
PRP NN PNP VV PNP, 2
NN PNP VM0 VV AJ0, 2
NN AV0 VV CJC DT0, 2
AVQ AJ0 PNP VB PRP, 2
AJ0 TO0 VHI DT0 AT0, 2
PNP VV PNP NN VM0, 2
EX0 VM0 AV0 VB AT0, 2
VV AVP PNP VB AJ0, 2
AVP CJC VV PNX AV0, 2
PRP PNI AV0 AJ0 CJS, 2
VB AJ0 PNP VM0 VHI, 2
TO0 VV DT0 PRF PNP, 2
AT0 NN CJT VV AV0, 2
AV0 VDZ DT0 VV VDB, 2
AT0 NN PRP NP0 TO0, 2
VM0 VB VV PRP PNP, 2
PNP VM0 VV AVP DT0, 2
PRF AJ0 NN NN PRP, 2
PNP VV TO0 VV PNX, 2
VB AT0 NN CJC PNP, 2
PNI PNP VB AV0 AJ0, 2
VV PRP PNI AV0 AJ0, 2
PRP AJ0 NN CJC NN, 2
AT0 NN POS AJ0 AV0, 2
PRP VB AT0 AJ0 NN, 2
PNP VHB AV0 DT0 NN, 2
VV VV PNP VB AJ0, 2
AV0 VV NN AV0 VV, 2
DT0 AJ0 NN PNP VM0, 2
NN PNP AVQ PNP VB, 2
AJ0 TO0 VB VV AT0, 2
PRP AJ0 NN TO0 VV, 2
AJ0 NN CJC CJS PNP, 2
AT0 NN VM0 VHI VV, 2
PNP VV PRP PNP CJS, 2
VV AVQ PNI AV0 POS, 2
NN NN POS NN CJC, 2
VV AVP CJC VV CJS, 2
DPS AJ0 NN VV TO0, 2
VV AT0 NN VM0 VB, 2
NN PRF AJ0 NN TO0, 2
CRD PRF PNP VB VV, 2
AV0 VB AT0 ORD NN, 2
NN CJC VV NN VV, 2
AT0 NN VV PNP TO0, 2
PRP PNP PRP NN CJC, 2
ITJ NP0 NP0 PNP VV, 2
VB AV0 AJ0 PNP AV0, 2
PNP CJC AT0 NN VB, 2
PNP ORD VV PRP NP0, 2
NP0 POS AJ0 NN PRF, 2
PNP VV AV0 AV0 CJC, 2
CJC NN CJC PNP VB, 2
AJ0 PRF PNP NN NN, 2
DT0 NN PRP PRP NP0, 2
VV AV0 AV0 VB VV, 2
DT0 VB AV0 DT0 NN, 2
VB AJ0 CJS PNP VV, 2
VV NN VB VV TO0, 2
NN VM0 VHI VV AVP, 2
AV0 VV AVP DPS AJ0, 2
PNP VM0 VV DT0 AVP, 2
PRF AT0 AJ0 AJ0 NN, 2
NN VB PRP NP0 PNP, 2
PRF DT0 AT0 AJS NN, 2
PRP CRD NN AT0 NN, 2
PNP VB DT0 VV AVP, 2
DTQ PNP VHB VV PRP, 2
AT0 AJS PRF NN CJC, 2
AVP PNP VV DPS AJ0, 2
PRF NN VB AV0 AV0, 2
NN NN VDD XX0 VV, 2
NP0 PNP VV AT0 NN, 2
NN VV AT0 AJS PRF, 2
NN CJC NN PNP VB, 2
AV0 AV0 CJS PNP VHB, 2
VV CJC VV AJ0 PRF, 2
PNP VB XX0 AJC AVP, 2
VB AT0 NN PRF DPS, 2
AV0 VV CJC VV PNP, 2
VDB PNP VHI AT0 NN, 2
VV CJT AJ0 AJ0 NN, 2
AV0 DT0 NN VV DPS, 2
PRP DT0 PNP VM0 VV, 2
PRF PNP VV TO0 VV, 2
NN PNP VB AV0 AT0, 2
VHB AT0 NN PRP AT0, 2
PNP VB PNP PNQ VV, 2
AVQ PNP VB VV CJS, 2
NP0 NN CJC DPS AJ0, 2
VB XX0 VV PRP DPS, 2
CJT CJS PNP VV PNP, 2
VV AT0 DT0 NN PRP, 2
AJ0 TO0 VB AV0 AJ0, 2
NN CJC AV0 AJ0 AV0, 2
AV0 AT0 AJ0 NN PRF, 2
DT0 PNP VV VB AT0, 2
VM0 PNP AV0 VHI DT0, 2
VB AT0 NN NN PRP, 2
XX0 VV CJS PNP DT0, 2
DPS NN NN NN NN, 2
NN NN VM0 VV PNP, 2
DT0 NN VV TO0 VV, 2
DPS NN CJS AT0 NN, 2
VB AT0 DT0 NN CJS, 2
VB PNP AVQ VDD PNP, 2
AJ0 TO0 VV CJC VV, 2
VV AV0 PRP NN PRP, 2
NP0 NP0 VM0 AV0 VV, 2
NN NN CJT VB VV, 2
ITJ ITJ AV0 AV0 XX0, 2
NP0 VB DPS NN PNP, 2
NN NN PNP AV0 VM0, 2
AT0 AJC NN AJ0 CJC, 2
DTQ VDZ DT0 VHI TO0, 2
AV0 CJC AT0 AJ0 NN, 2
AVQ PNP VV PNP NN, 2
AT0 NN NN VB AV0, 2
AVQ VM0 PNP VV DPS, 2
NP0 POS NN PRP AJ0, 2
PNP VV PNP NN AT0, 2
NN PNP VHB AV0 VB, 2
AV0 DT0 PRP VV DPS, 2
DT0 AT0 NN PNP VV, 2
DT0 VB DT0 DPS NN, 2
VV NN AV0 VV DPS, 2
AV0 VDB XX0 VV DTQ, 2
NN NN VB CRD PRF, 2
AV0 DT0 PRF AT0 NN, 2
AV0 AJ0 TO0 VB AJ0, 2
AJ0 AV0 AJ0 VM0 VB, 2
CJS PNP VM0 DT0 AV0, 2
PNP VM0 VV PNX AJ0, 2
XX0 VB VV NN PRP, 2
PNP VV DT0 PNP VV, 2
VHB VB VV DT0 NN, 2
AJ0 AJ0 NN NN AV0, 2
AVQ VDD PNP AV0 VV, 2
NN NN CJC VDZ PNP, 2
NN PNP VV AV0 AV0, 2
VB PNP VV PNP VB, 2
XX0 VB AJ0 CJS PNP, 2
AV0 VV PNP NN DT0, 2
VM0 VV NN VV NN, 2
PNP PUQ NN PUQ CJC, 2
VM0 VV VV AVQ PNI, 2
AV0 VV PRP PNP CJC, 2
CJC NP0 NP0 PRP AT0, 2
AJ0 TO0 VV VV AV0, 2
AV0 VV AT0 NN PNP, 2
VDB XX0 VV PNI PRP, 2
NN CJC VV NP0 PRP, 2
PNP VHD TO0 VV AT0, 2
AV0 DTQ VDB PNP VHI, 2
VV VV PRP DPS AJ0, 2
AT0 NN NN POS NN, 2
AT0 NN VB AJ0 PRP, 2
PRF AT0 NN PNP VHB, 2
TO0 VB AV0 AJ0 CJS, 2
VV TO0 VV PNP CJT, 2
AJ0 NN VDD XX0 VV, 2
CJC AV0 VB AV0 PRP, 2
NP0 PNP VHD PNI AV0, 2
XX0 VV PNP VB DT0, 2
AJ0 NN NN VV NN, 2
VV PNP VB PNP CJC, 2
CJS CJS CJS PNP VM0, 2
AT0 AJ0 NN VB AJ0, 2
ITJ PNP AV0 VV TO0, 2
PRP NN AT0 NN PRP, 2
DT0 VB AJ0 TO0 VB, 2
PNP VB AJ0 NN TO0, 2
AV0 VV PRP AJ0 NN, 2
CRD PRF PNP VV AT0, 2
NN VV DT0 VB DTQ, 2
PNP VHB VV AV0 CJS, 2
VB AVP TO0 VV PRP, 2
PNP AV0 VV TO0 VB, 2
PRP NN NN PNP VM0, 2
NN CJT PNP VM0 VDI, 2
VV AVP PRP VV AT0, 2
AJ0 NN PRF NN VB, 2
CJC NN VV AVP AV0, 2
TO0 PUQ VV AV0 PRP, 2
PRP NN PRP NN CJC, 2
NN PUQ PUQ AT0 NN, 2
NN POS NN CJC VV, 2
PNP VV TO0 VV AVQ, 2
AT0 ORD NN VV PNP, 2
PNP VB DPS AV0 AJ0, 2
VV PRP NP0 VV AJ0, 2
NN NN NN CJC VDZ, 2
VV DPS AJS NN NN, 2
CJC PNP VM0 AV0 VB, 2
VV DPS NN NN VV, 2
AV0 DTQ PNP VV TO0, 2
DT0 VB AVQ AT0 NN, 2
PNP VDZ XX0 VV AV0, 2
VV AT0 NN CJS NN, 2
XX0 AJ0 AV0 AJ0 VM0, 2
NN NP0 PNP VB AV0, 2
VV DPS NN NN PNP, 2
VB AJ0 PNP VB VDG, 2
NN POS NN VM0 VV, 2
AJ0 PNP VM0 VV PRP, 2
NN VV AT0 AV0 AJ0, 2
PNP VV VV DT0 AT0, 2
CJC PNP VV DTQ DT0, 2
AT0 NN CJC AV0 AV0, 2
PNP VV AT0 NN CJS, 2
NN PRP NN NN VV, 2
DT0 AJ0 AJ0 NN PRF, 2
CJC AT0 AJ0 NN PRP, 2
NP0 NP0 NN NN VB, 2
AT0 NN VB AV0 AT0, 2
VV CJC VV DT0 DT0, 2
NN PRF DT0 AT0 AJ0, 2
AV0 AT0 NN POS NN, 2
VHI VV PNP VM0 VV, 2
CJC VM0 PNP VV CJT, 2
VV CJC PNP VM0 XX0, 2
VV PRP PNP VM0 VB, 2
ITJ PNP VHB VV PNP, 2
DPS NN VM0 VV AT0, 2
NN CJC AJ0 NN PUQ, 2
CJC NP0 VHZ NN PRP, 2
PNP DPS AJS NN PRP, 2
VV PNP VB VV DPS, 2
VV CJT PNP VHB VV, 2
CJC PNP VV PNP PRP, 2
CJS AV0 PNP VHD VV, 2
PNP VB VV AV0 CJC, 2
AVQ PNP VV DT0 NN, 2
AT0 AJ0 NN VV AJ0, 2
DT0 AJ0 NN NN VB, 2
VDB AT0 NP0 NP0 NN, 2
AT0 AJ0 NN CJT PNP, 2
VB PRP PRP PRP AT0, 2
NN POS NN PRP AT0, 2
AT0 NN VV PNP VB, 2
AT0 NN VV AJ0 NN, 2
VV PNP PRP VV AT0, 2
CJC VV TO0 VB VV, 2
TO0 VV NN VV PRP, 2
PNI PNP VM0 VV ORD, 2
AT0 NN NN VV AT0, 2
VV VV AT0 AJ0 NN, 2
PNP VB VDG AV0 AV0, 2
CJS PNP AV0 VV PNP, 2
PNP VB XX0 AV0 CJS, 2
VHB VV TO0 VDI PNI, 2
AV0 AJ0 PNP VV TO0, 2
CJT VB VV TO0 VV, 2
VV DT0 AT0 NN CJC, 2
NN PNP VV PRP PNP, 2
PNP VV PNP VHB AT0, 2
VB AVQ PNP VHB DPS, 2
VV PNP VM0 VHI AV0, 2
PNP DT0 PRP PNP VDB, 2
DT0 PNP VHB AV0 VV, 2
NN PRP NN NN NN, 2
NN CJC VDZ PNP VV, 2
PRP DPS AV0 AJ0 NN, 2
NN PRP PRP AT0 NN, 2
AV0 VV PNI VV AV0, 2
VV PNP VB DT0 AV0, 2
VB DPS ORD NN TO0, 2
VV AT0 AJS NN PRP, 2
VV VV DPS NN VM0, 2
CJC CJS PNP VB XX0, 2
AT0 NN VM0 XX0 VB, 2
PNP VB CJS PNP VB, 2
AT0 NN PNQ VM0 XX0, 2
DTQ VDB PNP VV PRF, 2
VDD PNP VV PRP NN, 2
VV AVP PRP DPS DT0, 2
VHI TO0 VV AVP DTQ, 2
XX0 VV PUQ ITJ PUQ, 2
VM0 VV AV0 AV0 TO0, 2
PNP VM0 VV PNP PNI, 2
DTQ AT0 AJ0 NN TO0, 2
VM0 VB AJ0 CJC AJ0, 2
VV PRP DT0 NN VV, 2
AVP CJC VV PNP AVP, 2
AJ0 NN AV0 PRP NP0, 2
VV AVP DTQ PNP VM0, 2
PNP VHB XX0 VV DPS, 2
VB AT0 NN POS AJS, 2
NN PRF NP0 AV0 AVP, 2
PRP AT0 NN VV AV0, 2
NN NN PRP PNP VV, 2
VV AVP TO0 VV PNP, 2
AVQ VDD PNP VV AT0, 2
NN VB AV0 AJ0 NN, 2
PNP VB AV0 VV PNI, 2
DT0 NN VV PNP PRP, 2
PRP AT0 NN CJC DPS, 2
CJS NP0 VB DPS NN, 2
VDZ PNP VV CJS PNP, 2
VM0 XX0 VV AVP CJC, 2
VB PNP VV PRP DT0, 2
VM0 VV PRP CRD NN, 2
VV CJS PNP ORD VV, 2
VV AT0 NN PRF NP0, 2
NN VB VHG PNP CRD, 2
CJC VV PNX PRP NN, 2
VV PNP VV DTQ AT0, 2
CRD AJ0 NN PNP VV, 2
UNC XX0 VV DT0 NN, 2
VB CRD CRD NN AJ0, 2
DPS AJ0 NN PRF AT0, 2
EX0 VB PNI CJT PNP, 2
VB AVP TO0 VB VV, 2
PNP VHB VV NN PNP, 2
NN PRF NN CJC DT0, 2
VM0 VV PRP PNP AV0, 2
NN PNP VV NN NN, 2
PNP VHI TO0 VB AV0, 2
NP0 NP0 AT0 AV0 AJ0, 2
NN VV AVP PRP AV0, 2
PNP VB AJ0 DPS AJ0, 2
VHZ TO0 VV CJC AT0, 2
AV0 PRP VV AT0 NN, 2
VM0 VHI VV AVP AV0, 2
DT0 NN NN DT0 PRP, 2
AJ0 PRF PNP TO0 VV, 2
VV PNX NN AT0 NN, 2
VB PNI PRP AT0 AJ0, 2
VV AT0 AJ0 NN VM0, 2
AV0 VV PNP PRP DPS, 2
PNP VB DTQ PNP VB, 2
PNP VDB VV CJC PNP, 2
AT0 NN PRF VV AVP, 2
PNP VM0 VV NP0 NP0, 2
AT0 NN VM0 PNP VV, 2
AV0 PRP NP0 PRP PNP, 2
VHB VV CJS PNP ORD, 2
AV0 VM0 XX0 VV AT0, 2
PNP VB AV0 VV PRF, 2
ITJ VV PNP AV0 AJ0, 2
VM0 AV0 VV AVP AJ0, 2
AV0 VV AVP PRP AT0, 2
VV PNP VV VV DT0, 2
NN CJC CRD PRP NN, 2
PRP DT0 NN PNP VB, 2
PNP VV AV0 AV0 PNP, 2
PNP VB VDG CJC VV, 2
VV DT0 AJ0 NN VV, 2
PNP VHB AT0 NN TO0, 2
XX0 VV PRP PNP CJC, 2
PNP VM0 VB AJ0 NN, 2
PNQ VV PRP DPS NN, 2
CJC PNP VB VV PNP, 2
NN AJ0 AV0 TO0 VV, 2
PNP VB AJ0 PNP VDD, 2
AV0 AJ0 PRF PNP NN, 2
VV AT0 NN VHZ TO0, 2
VV DTQ PNP VM0 VDI, 2
PRP NN VB DT0 NN, 2
PNP VB AJ0 CJT AT0, 2
VB AJ0 AT0 NN AJ0, 2
NN VB DT0 AVP ITJ, 2
AJ0 TO0 VV PRP DT0, 2
XX0 VV PNP PRP DT0, 2
VV PNP NN AT0 NN, 2
VDD XX0 VV TO0 VB, 2
AV0 VV AV0 PRP DPS, 2
VB XX0 AV0 AJ0 NN, 2
VB AV0 VV AJ0 NN, 2
ITJ PNP VV PNP VV, 2
NN TO0 VV PNP VB, 2
TO0 VB AV0 AV0 AJ0, 2
PRP PNP VB DT0 VV, 2
VM0 VV PNI PRP NN, 2
PNP AV0 VM0 XX0 VDI, 2
NN CJC PNP VB PNP, 2
VB NN NN CJC DT0, 2
NP0 PNP VM0 XX0 VV, 2
VB AV0 VV PRP DT0, 2
AT0 AV0 AJS NN AV0, 2
NN CJC VV PNP AT0, 2
NN NN PNP VB NP0, 2
NN DTQ VM0 PNP VDI, 2
CJC AV0 PNP VHB AT0, 2
AJ0 CJT PNI VB AJ0, 2
VV AT0 AJ0 NN VB, 2
DPS NN VB VV AV0, 2
DPS NN CJC NN VB, 2
AJ0 NN PNP VB VHG, 2
NN CJC VV NN CJC, 2
AJ0 NN TO0 VB AJ0, 2
NN AV0 CJS PNP VV, 2
AJ0 NN CJT PNP VM0, 2
AJ0 NN POS NN VV, 2
CJT PNP VDD XX0 VV, 2
VV AVP AV0 AV0 NN, 2
PRP AT0 NP0 NP0 NN, 2
NN NN VV DT0 NN, 2
AJ0 NN AJ0 PRF AJ0, 2
NP0 POS AJ0 NN TO0, 2
VHD AT0 NN NN PRP, 2
NN NN CJC NN ITJ, 2
PNP VB DPS NN PNP, 2
VV CJT VV AT0 AJ0, 2
AV0 AJ0 CJC AJ0 PRP, 2
PNP VB AV0 DT0 PRF, 2
VV NN AV0 PRP NN, 2
NN NN VV PNP AJ0, 2
DT0 VM0 VV PRP NN, 2
VV DT0 NN VV NN, 2
VB AV0 AV0 PRF PNP, 2
NP0 DTQ VB PNP VV, 2
PNP VV PRP DT0 AT0, 2
CJC VV CJS PNP VV, 2
PNP VM0 TO0 VV AT0, 2
NN NN CJC PNP VHD, 2
VV CJS PNP VB VDG, 2
PNP AV0 VHN AT0 NN, 2
VB AV0 AV0 AJ0 PNP, 2
PNP VV DTQ PNP AV0, 2
AV0 VM0 VM0 VV VV, 2
NP0 NN CJS PNP VM0, 2
NN TO0 VDI PNP VV, 2
AT0 AJ0 NN PRF DPS, 2
VV AV0 AV0 PRP DPS, 2
CJC PNP VM0 AV0 AV0, 2
AV0 VDB XX0 VB AJ0, 2
VV DPS NN CRD NN, 2
VB DT0 DT0 NN PNP, 2
CRD NN AV0 AJ0 CJC, 2
PNP VV ITJ PNP VV, 2
AT0 AJ0 NN PUQ PUQ, 2
PNP VV PNI TO0 VV, 2
NN PRF DPS NN CJC, 2
PRP AT0 AJS NN AV0, 2
PNP AJC CJS AT0 NN, 2
PNP AV0 CJS PNP VV, 2
TO0 VV DT0 NN CJS, 2
VV PNP AV0 AV0 DT0, 2
AJ0 NN VV ITJ AV0, 2
AJ0 NN AV0 VV AVP, 2
TO0 VB VV AV0 AV0, 2
VV CJS PNP VV PRP, 2
PNI VB AJ0 AV0 TO0, 2
ITJ PNP AV0 VV AV0, 2
VV PNP VB AT0 AV0, 2
VM0 VV PNP PRP DPS, 2
AT0 NN NN VB AJ0, 2
CJT PRP AT0 AJS NN, 2
CJC VV AVP PRP PNP, 2
VV AVP AT0 AJS NN, 2
DTQ VB PNP CRD VDG, 2
XX0 VV AV0 CJS PNP, 2
AJ0 NN CJC VV AVP, 2
XX0 VHI AT0 NN NN, 2
VHB VV NN PRP NN, 2
VV AV0 CJC VV AVP, 2
PRP NN CJS PNP VM0, 2
TO0 VB NN NN NN, 2
CJT VV DPS NN VV, 2
CJC AT0 NN PNP VV, 2
NN AJ0 PNP VB AJ0, 2
TO0 VV PNP VV DT0, 2
XX0 VV TO0 VDI DT0, 2
CJC VV NN CJC VV, 2
CJC VV PNP CJC AV0, 2
AJ0 PNP VV DPS NN, 2
VV PRP DT0 NN POS, 2
PNP VB XX0 AT0 AJS, 2
VV PNI PNP VB AV0, 2
VM0 VV DTQ PNP VM0, 2
NP0 NN PRP AT0 ORD, 2
NN VB AVP CJC PNP, 2
NN VB AJ0 CJC AJ0, 2
PRP PRP NN TO0 VV, 2
DPS AJ0 NN PUQ PUQ, 2
TO0 VV PNP CJS PNP, 2
ORD NN PNP VM0 VV, 2
VV PRP DT0 NN CJS, 2
AJ0 PNP VB AVP PRP, 2
AJC NN AJ0 CJC AJ0, 2
NN VB AV0 PRP AT0, 2
PRP NN PNP VB VV, 2
DPS AJ0 NN AT0 NN, 2
VV PNP AV0 PRP PRP, 2
VM0 VV DPS NN TO0, 2
VV PNP PNP VB AJ0, 2
PNP VB DT0 DPS NN, 2
